,0
11073,44516.00000000001
11074,44215.600000000006
11075,44361.700000000004
11076,44317.80000000001
11077,44280.60000000001
11078,44312.700000000004
11079,44360.8
11080,44400.4
11081,44383.99999999999
11082,44374.0
11083,44248.1
11084,44334.2
11085,44269.799999999996
11086,44509.9
11087,44116.9
11088,44385.2
11089,44417.100000000006
11090,44421.0
11091,44411.3
11092,44560.00000000001
11093,44295.20000000001
11094,44563.00000000001
11095,44265.20000000001
11096,44429.30000000001
11097,44297.600000000006
11098,44401.60000000001
11099,44335.000000000015
11100,44165.40000000001
11101,44530.000000000015
11102,44267.500000000015
11103,44424.000000000015
11104,44186.80000000001
11105,44487.000000000015
11106,44134.30000000002
11107,44326.60000000001
11108,44364.20000000002
11109,44278.900000000016
11110,44457.70000000002
11111,44385.80000000002
11112,44312.70000000001
11113,44250.70000000001
11114,44403.30000000002
11115,44268.20000000001
11116,44480.00000000001
11117,44123.70000000001
11118,44409.000000000015
11119,44294.90000000001
11120,44285.60000000001
11121,44263.8
11122,44336.8
11123,44394.3
11124,44406.5
11125,44322.7
11126,44536.00000000001
11127,44219.80000000001
11128,44431.200000000004
11129,44396.90000000001
11130,44400.00000000001
11131,44279.50000000001
11132,44308.80000000001
11133,44377.50000000001
11134,44292.80000000001
11135,44289.100000000006
11136,44291.60000000001
11137,44314.900000000016
11138,44386.80000000002
11139,44276.30000000002
11140,44531.500000000015
11141,44483.70000000001
11142,44442.90000000002
11143,44307.000000000015
11144,44449.000000000015
11145,44131.000000000015
11146,44348.000000000015
11147,44401.3
11148,44234.3
11149,44347.3
11150,44310.8
11151,44347.7
11152,44262.700000000004
11153,44441.8
11154,44353.700000000004
11155,44451.00000000001
11156,44416.50000000001
11157,44275.00000000001
11158,44615.0
11159,44595.9
11160,44675.80000000001
11161,44415.50000000001
11162,44517.00000000001
11163,44252.50000000001
11164,44317.30000000001
11165,44321.600000000006
11166,44341.20000000001
11167,44365.000000000015
11168,44163.000000000015
11169,44464.000000000015
11170,44402.70000000001
11171,44366.70000000001
11172,44373.00000000001
11173,44315.700000000004
11174,44363.100000000006
11175,44419.4
11176,44099.50000000001
11177,44306.50000000001
11178,44256.8
11179,44309.40000000001
11180,44309.50000000001
11181,44460.40000000001
11182,44329.50000000001
11183,44587.200000000004
11184,44479.200000000004
11185,44319.4
11186,44213.3
11187,44330.0
11188,44224.2
11189,44456.600000000006
11190,44220.7
11191,44445.09999999999
11192,44360.99999999999
11193,44196.69999999999
11194,44396.899999999994
11195,44221.299999999996
11196,44397.9
11197,44355.2
11198,44422.69999999999
11199,44329.39999999999
11200,44559.39999999999
11201,44416.999999999985
11202,44567.999999999985
11203,44200.69999999998
11204,44295.79999999999
11205,44320.89999999999
11206,44309.399999999994
11207,44416.29999999998
11208,44193.89999999998
11209,44366.899999999994
11210,44372.799999999996
11211,44430.19999999999
11212,44252.1
11213,44351.299999999996
11214,44497.49999999999
11215,44094.99999999999
11216,44345.499999999985
11217,44407.69999999999
11218,44276.89999999999
11219,44360.299999999996
11220,44293.69999999999
11221,44333.299999999996
11222,44495.59999999999
11223,44224.59999999999
11224,44222.29999999999
11225,44308.999999999985
11226,44200.49999999998
11227,44381.999999999985
11228,44269.499999999985
11229,44227.699999999975
11230,44434.99999999998
11231,44253.69999999998
11232,44405.69999999998
11233,44286.39999999998
11234,44313.79999999999
11235,44400.29999999999
11236,44215.99999999999
11237,44412.999999999985
11238,44172.099999999984
11239,44377.99999999998
11240,44243.39999999999
11241,44355.99999999998
11242,44303.59999999998
11243,44511.99999999998
11244,44662.89999999998
11245,44539.89999999998
11246,44488.59999999998
11247,44201.19999999998
11248,44453.99999999998
11249,44205.99999999998
11250,44305.39999999998
11251,44310.49999999997
11252,44322.799999999974
11253,44225.89999999998
11254,44261.199999999975
11255,44327.79999999998
11256,44264.39999999997
11257,44284.299999999974
11258,44355.59999999998
11259,44292.09999999998
11260,44406.09999999996
11261,44413.49999999997
11262,44355.69999999997
11263,44550.99999999997
11264,44436.49999999997
11265,44413.79999999997
11266,44348.799999999974
11267,44331.89999999997
11268,44273.399999999965
11269,44453.799999999974
11270,44282.39999999997
11271,44461.39999999998
11272,44333.699999999975
11273,44252.799999999974
11274,44389.49999999998
11275,44252.49999999998
11276,44260.49999999998
11277,44410.59999999998
11278,44279.299999999974
11279,44397.89999999998
11280,44211.599999999984
11281,44478.999999999985
11282,44165.29999999998
11283,44396.99999999998
11284,44374.299999999974
11285,44479.29999999998
11286,44389.699999999975
11287,44354.29999999997
11288,44400.49999999997
11289,44244.799999999974
11290,44306.799999999974
11291,44253.699999999975
11292,44396.09999999997
11293,44259.99999999997
11294,44302.09999999997
11295,44487.19999999996
11296,44292.59999999997
11297,44425.999999999956
11298,44314.999999999956
11299,44454.999999999956
11300,44273.29999999996
11301,44481.799999999974
11302,44364.799999999974
11303,44247.49999999997
11304,44445.19999999996
11305,44152.29999999997
11306,44345.399999999965
11307,44471.29999999997
11308,44248.69999999997
11309,44493.99999999997
11310,44304.69999999997
11311,44527.39999999997
11312,44427.99999999997
11313,44369.39999999997
11314,44405.39999999997
11315,44541.99999999997
11316,44161.39999999997
11317,44284.299999999974
11318,44517.39999999997
11319,44146.59999999997
11320,44442.99999999998
11321,44289.89999999997
11322,44595.59999999998
11323,44537.799999999974
11324,44511.799999999974
11325,44210.99999999998
11326,44313.299999999974
11327,44403.49999999998
11328,44199.599999999984
11329,44338.89999999999
11330,44480.39999999998
11331,44197.39999999998
11332,44447.299999999996
11333,44443.299999999996
11334,44306.29999999999
11335,44307.99999999999
11336,44518.09999999999
11337,44261.99999999999
11338,44554.99999999999
11339,44420.1
11340,44535.99999999999
11341,44397.6
11342,44634.69999999999
11343,44543.999999999985
11344,44492.69999999998
11345,44503.99999999999
11346,44249.79999999998
11347,44515.99999999999
11348,44191.499999999985
11349,44448.99999999999
11350,44362.499999999985
11351,44420.89999999999
11352,44319.799999999996
11353,44175.69999999998
11354,44249.19999999998
11355,44381.499999999985
11356,44370.29999999999
11357,44381.599999999984
11358,44350.29999999998
11359,44264.999999999985
11360,44327.799999999974
11361,44304.499999999985
11362,44383.09999999998
11363,44364.89999999998
11364,44318.89999999999
11365,44438.999999999985
11366,44234.79999999998
11367,44316.599999999984
11368,44508.29999999998
11369,44117.39999999998
11370,44306.09999999998
11371,44228.89999999999
11372,44329.09999999999
11373,44271.59999999999
11374,44340.89999999999
11375,44302.89999999999
11376,44350.19999999999
11377,44311.99999999999
11378,44410.79999999999
11379,44241.59999999999
11380,44521.8
11381,44249.7
11382,44676.80000000001
11383,44480.30000000001
11384,44432.00000000001
11385,44345.40000000001
11386,44366.200000000004
11387,44381.30000000001
11388,44304.400000000016
11389,44294.60000000001
11390,44345.000000000015
11391,44287.20000000001
11392,44284.900000000016
11393,44312.10000000001
11394,44387.10000000001
11395,44244.000000000015
11396,44469.2
11397,44436.4
11398,44358.8
11399,44324.2
11400,44368.90000000001
11401,44317.70000000001
11402,44330.700000000004
11403,44210.700000000004
11404,44220.90000000001
11405,44503.1
11406,44207.9
11407,44210.600000000006
11408,44242.50000000001
11409,44312.40000000001
11410,44233.20000000001
11411,44423.30000000001
11412,44134.200000000004
11413,44489.00000000001
11414,44222.600000000006
11415,44421.00000000001
11416,44460.00000000001
11417,44369.00000000001
11418,44464.00000000001
11419,44093.20000000001
11420,44383.00000000001
11421,44173.30000000001
11422,44516.00000000001
11423,44215.600000000006
11424,44361.700000000004
11425,44317.80000000001
11426,44280.60000000001
11427,44312.700000000004
11428,44360.8
11429,44400.4
11430,44383.99999999999
11431,44374.0
11432,44248.1
11433,44334.2
11434,44269.799999999996
11435,44509.9
11436,44116.9
11437,44385.2
11438,44417.100000000006
11439,44421.0
11440,44411.3
11441,44560.00000000001
11442,44295.20000000001
11443,44563.00000000001
11444,44265.20000000001
11445,44429.30000000001
11446,44297.600000000006
11447,44401.60000000001
11448,44335.000000000015
11449,44165.40000000001
11450,44530.000000000015
11451,44267.500000000015
11452,44424.000000000015
11453,44186.80000000001
11454,44487.000000000015
11455,44134.30000000002
11456,44326.60000000001
11457,44364.20000000002
11458,44278.900000000016
11459,44457.70000000002
11460,44385.80000000002
11461,44312.70000000001
11462,44250.70000000001
11463,44403.30000000002
11464,44268.20000000001
11465,44480.00000000001
11466,44123.70000000001
11467,44409.000000000015
11468,44294.90000000001
11469,44285.60000000001
11470,44263.8
11471,44336.8
11472,44394.3
11473,44406.5
11474,44322.7
11475,44536.00000000001
11476,44219.80000000001
11477,44431.200000000004
11478,44396.90000000001
11479,44400.00000000001
11480,44279.50000000001
11481,44308.80000000001
11482,44377.50000000001
11483,44292.80000000001
11484,44289.100000000006
11485,44291.60000000001
11486,44314.900000000016
11487,44386.80000000002
11488,44276.30000000002
11489,44531.500000000015
11490,44483.70000000001
11491,44442.90000000002
11492,44307.000000000015
11493,44449.000000000015
11494,44131.000000000015
11495,44348.000000000015
11496,44401.3
11497,44234.3
11498,44347.3
11499,44310.8
11500,44347.7
11501,44262.700000000004
11502,44441.8
11503,44353.700000000004
11504,44451.00000000001
11505,44416.50000000001
11506,44275.00000000001
11507,44615.0
11508,44595.9
11509,44675.80000000001
11510,44415.50000000001
11511,44517.00000000001
11512,44252.50000000001
11513,44317.30000000001
11514,44321.600000000006
11515,44341.20000000001
11516,44365.000000000015
11517,44163.000000000015
11518,44464.000000000015
11519,44402.70000000001
11520,44366.70000000001
11521,44373.00000000001
11522,44315.700000000004
11523,44363.100000000006
11524,44419.4
11525,44099.50000000001
11526,44306.50000000001
11527,44256.8
11528,44309.40000000001
11529,44309.50000000001
11530,44460.40000000001
11531,44329.50000000001
11532,44587.200000000004
11533,44479.200000000004
11534,44319.4
11535,44213.3
11536,44330.0
11537,44224.2
11538,44456.600000000006
11539,44220.7
11540,44445.09999999999
11541,44360.99999999999
11542,44196.69999999999
11543,44396.899999999994
11544,44221.299999999996
11545,44397.9
11546,44355.2
11547,44422.69999999999
11548,44329.39999999999
11549,44559.39999999999
11550,44416.999999999985
11551,44567.999999999985
11552,44200.69999999998
11553,44295.79999999999
11554,44320.89999999999
11555,44309.399999999994
11556,44416.29999999998
11557,44193.89999999998
11558,44366.899999999994
11559,44372.799999999996
11560,44430.19999999999
11561,44252.1
11562,44351.299999999996
11563,44497.49999999999
11564,44094.99999999999
11565,44345.499999999985
11566,44407.69999999999
11567,44276.89999999999
11568,44360.299999999996
11569,44293.69999999999
11570,44333.299999999996
11571,44495.59999999999
11572,44224.59999999999
11573,44222.29999999999
11574,44308.999999999985
11575,44200.49999999998
11576,44381.999999999985
11577,44269.499999999985
11578,44227.699999999975
11579,44434.99999999998
11580,44253.69999999998
11581,44405.69999999998
11582,44286.39999999998
11583,44313.79999999999
11584,44400.29999999999
11585,44215.99999999999
11586,44412.999999999985
11587,44172.099999999984
11588,44377.99999999998
11589,44243.39999999999
11590,44355.99999999998
11591,44303.59999999998
11592,44511.99999999998
11593,44662.89999999998
11594,44539.89999999998
11595,44488.59999999998
11596,44201.19999999998
11597,44453.99999999998
11598,44205.99999999998
11599,44305.39999999998
11600,44310.49999999997
11601,44322.799999999974
11602,44225.89999999998
11603,44261.199999999975
11604,44327.79999999998
11605,44264.39999999997
11606,44284.299999999974
11607,44355.59999999998
11608,44292.09999999998
11609,44406.09999999996
11610,44413.49999999997
11611,44355.69999999997
11612,44550.99999999997
11613,44436.49999999997
11614,44413.79999999997
11615,44348.799999999974
11616,44331.89999999997
11617,44273.399999999965
11618,44453.799999999974
11619,44282.39999999997
11620,44461.39999999998
11621,44333.699999999975
11622,44252.799999999974
11623,44389.49999999998
11624,44252.49999999998
11625,44260.49999999998
11626,44410.59999999998
11627,44279.299999999974
11628,44397.89999999998
11629,44211.599999999984
11630,44478.999999999985
11631,44165.29999999998
11632,44396.99999999998
11633,44374.299999999974
11634,44479.29999999998
11635,44389.699999999975
11636,44354.29999999997
11637,44400.49999999997
11638,44244.799999999974
11639,44306.799999999974
11640,44253.699999999975
11641,44396.09999999997
11642,44259.99999999997
11643,44302.09999999997
11644,44487.19999999996
11645,44292.59999999997
11646,44425.999999999956
11647,44314.999999999956
11648,44454.999999999956
11649,44273.29999999996
11650,44481.799999999974
11651,44364.799999999974
11652,44247.49999999997
11653,44445.19999999996
11654,44152.29999999997
11655,44345.399999999965
11656,44471.29999999997
11657,44248.69999999997
11658,44493.99999999997
11659,44304.69999999997
11660,44527.39999999997
11661,44427.99999999997
11662,44369.39999999997
11663,44405.39999999997
11664,44541.99999999997
11665,44161.39999999997
11666,44284.299999999974
11667,44517.39999999997
11668,44146.59999999997
11669,44442.99999999998
11670,44289.89999999997
11671,44595.59999999998
11672,44537.799999999974
11673,44511.799999999974
11674,44210.99999999998
11675,44313.299999999974
11676,44403.49999999998
11677,44199.599999999984
11678,44338.89999999999
11679,44480.39999999998
11680,44197.39999999998
11681,44447.299999999996
11682,44443.299999999996
11683,44306.29999999999
11684,44307.99999999999
11685,44518.09999999999
11686,44261.99999999999
11687,44554.99999999999
11688,44420.1
11689,44535.99999999999
11690,44397.6
11691,44634.69999999999
11692,44543.999999999985
11693,44492.69999999998
11694,44503.99999999999
11695,44249.79999999998
11696,44515.99999999999
11697,44191.499999999985
11698,44448.99999999999
11699,44362.499999999985
11700,44420.89999999999
11701,44319.799999999996
11702,44175.69999999998
11703,44249.19999999998
11704,44381.499999999985
11705,44370.29999999999
11706,44381.599999999984
11707,44350.29999999998
11708,44264.999999999985
11709,44327.799999999974
11710,44304.499999999985
11711,44383.09999999998
11712,44364.89999999998
11713,44318.89999999999
11714,44438.999999999985
11715,44234.79999999998
11716,44316.599999999984
11717,44508.29999999998
11718,44117.39999999998
11719,44306.09999999998
11720,44228.89999999999
11721,44329.09999999999
11722,44271.59999999999
11723,44340.89999999999
11724,44302.89999999999
11725,44350.19999999999
11726,44311.99999999999
11727,44410.79999999999
11728,44241.59999999999
11729,44521.8
11730,44249.7
11731,44676.80000000001
11732,44480.30000000001
11733,44432.00000000001
11734,44345.40000000001
11735,44366.200000000004
11736,44381.30000000001
11737,44304.400000000016
11738,44294.60000000001
11739,44345.000000000015
11740,44287.20000000001
11741,44284.900000000016
11742,44312.10000000001
11743,44387.10000000001
11744,44244.000000000015
11745,44469.2
11746,44436.4
11747,44358.8
11748,44324.2
11749,44368.90000000001
11750,44317.70000000001
11751,44330.700000000004
11752,44210.700000000004
11753,44220.90000000001
11754,44503.1
11755,44207.9
11756,44210.600000000006
11757,44242.50000000001
11758,44312.40000000001
11759,44233.20000000001
11760,44423.30000000001
11761,44134.200000000004
11762,44489.00000000001
11763,44222.600000000006
11764,44421.00000000001
11765,44460.00000000001
11766,44369.00000000001
11767,44464.00000000001
11768,44093.20000000001
11769,44383.00000000001
11770,44173.30000000001
11771,44516.00000000001
11772,44215.600000000006
11773,44361.700000000004
11774,44317.80000000001
11775,44280.60000000001
11776,44312.700000000004
11777,44360.8
11778,44400.4
11779,44383.99999999999
11780,44374.0
11781,44248.1
11782,44334.2
11783,44269.799999999996
11784,44509.9
11785,44116.9
11786,44385.2
11787,44417.100000000006
11788,44421.0
11789,44411.3
11790,44560.00000000001
11791,44295.20000000001
11792,44563.00000000001
11793,44265.20000000001
11794,44429.30000000001
11795,44297.600000000006
11796,44401.60000000001
11797,44335.000000000015
11798,44165.40000000001
11799,44530.000000000015
11800,44267.500000000015
11801,44424.000000000015
11802,44186.80000000001
11803,44487.000000000015
11804,44134.30000000002
11805,44326.60000000001
11806,44364.20000000002
11807,44278.900000000016
11808,44457.70000000002
11809,44385.80000000002
11810,44312.70000000001
11811,44250.70000000001
11812,44403.30000000002
11813,44268.20000000001
11814,44480.00000000001
11815,44123.70000000001
11816,44409.000000000015
11817,44294.90000000001
11818,44285.60000000001
11819,44263.8
11820,44336.8
11821,44394.3
11822,44406.5
11823,44322.7
11824,44536.00000000001
11825,44219.80000000001
11826,44431.200000000004
11827,44396.90000000001
11828,44400.00000000001
11829,44279.50000000001
11830,44308.80000000001
11831,44377.50000000001
11832,44292.80000000001
11833,44289.100000000006
11834,44291.60000000001
11835,44314.900000000016
11836,44386.80000000002
11837,44276.30000000002
11838,44531.500000000015
11839,44483.70000000001
11840,44442.90000000002
11841,44307.000000000015
11842,44449.000000000015
11843,44131.000000000015
11844,44348.000000000015
11845,44401.3
11846,44234.3
11847,44347.3
11848,44310.8
11849,44347.7
11850,44262.700000000004
11851,44441.8
11852,44353.700000000004
11853,44451.00000000001
11854,44416.50000000001
11855,44275.00000000001
11856,44615.0
11857,44595.9
11858,44675.80000000001
11859,44415.50000000001
11860,44517.00000000001
11861,44252.50000000001
11862,44317.30000000001
11863,44321.600000000006
11864,44341.20000000001
11865,44365.000000000015
11866,44163.000000000015
11867,44464.000000000015
11868,44402.70000000001
11869,44366.70000000001
11870,44373.00000000001
11871,44315.700000000004
11872,44363.100000000006
11873,44419.4
11874,44099.50000000001
11875,44306.50000000001
11876,44256.8
11877,44309.40000000001
11878,44309.50000000001
11879,44460.40000000001
11880,44329.50000000001
11881,44587.200000000004
11882,44479.200000000004
11883,44319.4
11884,44213.3
11885,44330.0
11886,44224.2
11887,44456.600000000006
11888,44220.7
11889,44445.09999999999
11890,44360.99999999999
11891,44196.69999999999
11892,44396.899999999994
11893,44221.299999999996
11894,44397.9
11895,44355.2
11896,44422.69999999999
11897,44329.39999999999
11898,44559.39999999999
11899,44416.999999999985
11900,44567.999999999985
11901,44200.69999999998
11902,44295.79999999999
11903,44320.89999999999
11904,44309.399999999994
11905,44416.29999999998
11906,44193.89999999998
11907,44366.899999999994
11908,44372.799999999996
11909,44430.19999999999
11910,44252.1
11911,44351.299999999996
11912,44497.49999999999
11913,44094.99999999999
11914,44345.499999999985
11915,44407.69999999999
11916,44276.89999999999
11917,44360.299999999996
11918,44293.69999999999
11919,44333.299999999996
11920,44495.59999999999
11921,44224.59999999999
11922,44222.29999999999
11923,44308.999999999985
11924,44200.49999999998
11925,44381.999999999985
11926,44269.499999999985
11927,44227.699999999975
11928,44434.99999999998
11929,44253.69999999998
11930,44405.69999999998
11931,44286.39999999998
11932,44313.79999999999
11933,44400.29999999999
11934,44215.99999999999
11935,44412.999999999985
11936,44172.099999999984
11937,44377.99999999998
11938,44243.39999999999
11939,44355.99999999998
11940,44303.59999999998
11941,44511.99999999998
11942,44662.89999999998
11943,44539.89999999998
11944,44488.59999999998
11945,44201.19999999998
11946,44453.99999999998
11947,44205.99999999998
11948,44305.39999999998
11949,44310.49999999997
11950,44322.799999999974
11951,44225.89999999998
11952,44261.199999999975
11953,44327.79999999998
11954,44264.39999999997
11955,44284.299999999974
11956,44355.59999999998
11957,44292.09999999998
11958,44406.09999999996
11959,44413.49999999997
11960,44355.69999999997
11961,44550.99999999997
11962,44436.49999999997
11963,44413.79999999997
11964,44348.799999999974
11965,44331.89999999997
11966,44273.399999999965
11967,44453.799999999974
11968,44282.39999999997
11969,44461.39999999998
11970,44333.699999999975
11971,44252.799999999974
11972,44389.49999999998
11973,44252.49999999998
11974,44260.49999999998
11975,44410.59999999998
11976,44279.299999999974
11977,44397.89999999998
11978,44211.599999999984
11979,44478.999999999985
11980,44165.29999999998
11981,44396.99999999998
11982,44374.299999999974
11983,44479.29999999998
11984,44389.699999999975
11985,44354.29999999997
11986,44400.49999999997
11987,44244.799999999974
11988,44306.799999999974
11989,44253.699999999975
11990,44396.09999999997
11991,44259.99999999997
11992,44302.09999999997
11993,44487.19999999996
11994,44292.59999999997
11995,44425.999999999956
11996,44314.999999999956
11997,44454.999999999956
11998,44273.29999999996
11999,44481.799999999974
12000,44364.799999999974
12001,44247.49999999997
12002,44445.19999999996
12003,44152.29999999997
12004,44345.399999999965
12005,44471.29999999997
12006,44248.69999999997
12007,44493.99999999997
12008,44304.69999999997
12009,44527.39999999997
12010,44427.99999999997
12011,44369.39999999997
12012,44405.39999999997
12013,44541.99999999997
12014,44161.39999999997
12015,44284.299999999974
12016,44517.39999999997
12017,44146.59999999997
12018,44442.99999999998
12019,44289.89999999997
12020,44595.59999999998
12021,44537.799999999974
12022,44511.799999999974
12023,44210.99999999998
12024,44313.299999999974
12025,44403.49999999998
12026,44199.599999999984
12027,44338.89999999999
12028,44480.39999999998
12029,44197.39999999998
12030,44447.299999999996
12031,44443.299999999996
12032,44306.29999999999
12033,44307.99999999999
12034,44518.09999999999
12035,44261.99999999999
12036,44554.99999999999
12037,44420.1
12038,44535.99999999999
12039,44397.6
12040,44634.69999999999
12041,44543.999999999985
12042,44492.69999999998
12043,44503.99999999999
12044,44249.79999999998
12045,44515.99999999999
12046,44191.499999999985
12047,44448.99999999999
12048,44362.499999999985
12049,44420.89999999999
12050,44319.799999999996
12051,44175.69999999998
12052,44249.19999999998
12053,44381.499999999985
12054,44370.29999999999
12055,44381.599999999984
12056,44350.29999999998
12057,44264.999999999985
12058,44327.799999999974
12059,44304.499999999985
12060,44383.09999999998
12061,44364.89999999998
12062,44318.89999999999
12063,44438.999999999985
12064,44234.79999999998
12065,44316.599999999984
12066,44508.29999999998
12067,44117.39999999998
12068,44306.09999999998
12069,44228.89999999999
12070,44329.09999999999
12071,44271.59999999999
12072,44340.89999999999
12073,44302.89999999999
12074,44350.19999999999
12075,44311.99999999999
12076,44410.79999999999
12077,44241.59999999999
12078,44521.8
12079,44249.7
12080,44676.80000000001
12081,44480.30000000001
12082,44432.00000000001
12083,44345.40000000001
12084,44366.200000000004
12085,44381.30000000001
12086,44304.400000000016
12087,44294.60000000001
12088,44345.000000000015
12089,44287.20000000001
12090,44284.900000000016
12091,44312.10000000001
12092,44387.10000000001
12093,44244.000000000015
12094,44469.2
12095,44436.4
12096,44358.8
12097,44324.2
12098,44368.90000000001
12099,44317.70000000001
12100,44330.700000000004
12101,44210.700000000004
12102,44220.90000000001
12103,44503.1
12104,44207.9
12105,44210.600000000006
12106,44242.50000000001
12107,44312.40000000001
12108,44233.20000000001
12109,44423.30000000001
12110,44134.200000000004
12111,44489.00000000001
12112,44222.600000000006
12113,44421.00000000001
12114,44460.00000000001
12115,44369.00000000001
12116,44464.00000000001
12117,44093.20000000001
12118,44383.00000000001
12119,44173.30000000001
12120,44516.00000000001
12121,44215.600000000006
12122,44361.700000000004
12123,44317.80000000001
12124,44280.60000000001
12125,44312.700000000004
12126,44360.8
12127,44400.4
12128,44383.99999999999
12129,44374.0
12130,44248.1
12131,44334.2
12132,44269.799999999996
12133,44509.9
12134,44116.9
12135,44385.2
12136,44417.100000000006
12137,44421.0
12138,44411.3
12139,44560.00000000001
12140,44295.20000000001
12141,44563.00000000001
12142,44265.20000000001
12143,44429.30000000001
12144,44297.600000000006
12145,44401.60000000001
12146,44335.000000000015
12147,44165.40000000001
12148,44530.000000000015
12149,44267.500000000015
12150,44424.000000000015
12151,44186.80000000001
12152,44487.000000000015
12153,44134.30000000002
12154,44326.60000000001
12155,44364.20000000002
12156,44278.900000000016
12157,44457.70000000002
12158,44385.80000000002
12159,44312.70000000001
12160,44250.70000000001
12161,44403.30000000002
12162,44268.20000000001
12163,44480.00000000001
12164,44123.70000000001
12165,44409.000000000015
12166,44294.90000000001
12167,44285.60000000001
12168,44263.8
12169,44336.8
12170,44394.3
12171,44406.5
12172,44322.7
12173,44536.00000000001
12174,44219.80000000001
12175,44431.200000000004
12176,44396.90000000001
12177,44400.00000000001
12178,44279.50000000001
12179,44308.80000000001
12180,44377.50000000001
12181,44292.80000000001
12182,44289.100000000006
12183,44291.60000000001
12184,44314.900000000016
12185,44386.80000000002
12186,44276.30000000002
12187,44531.500000000015
12188,44483.70000000001
12189,44442.90000000002
12190,44307.000000000015
12191,44449.000000000015
12192,44131.000000000015
12193,44348.000000000015
12194,44401.3
12195,44234.3
12196,44347.3
12197,44310.8
12198,44347.7
12199,44262.700000000004
12200,44441.8
12201,44353.700000000004
12202,44451.00000000001
12203,44416.50000000001
12204,44275.00000000001
12205,44615.0
12206,44595.9
12207,44675.80000000001
12208,44415.50000000001
12209,44517.00000000001
12210,44252.50000000001
12211,44317.30000000001
12212,44321.600000000006
12213,44341.20000000001
12214,44365.000000000015
12215,44163.000000000015
12216,44464.000000000015
12217,44402.70000000001
12218,44366.70000000001
12219,44373.00000000001
12220,44315.700000000004
12221,44363.100000000006
12222,44419.4
12223,44099.50000000001
12224,44306.50000000001
12225,44256.8
12226,44309.40000000001
12227,44309.50000000001
12228,44460.40000000001
12229,44329.50000000001
12230,44587.200000000004
12231,44479.200000000004
12232,44319.4
12233,44213.3
12234,44330.0
12235,44224.2
12236,44456.600000000006
12237,44220.7
12238,44445.09999999999
12239,44360.99999999999
12240,44196.69999999999
12241,44396.899999999994
12242,44221.299999999996
12243,44397.9
12244,44355.2
12245,44422.69999999999
12246,44329.39999999999
12247,44559.39999999999
12248,44416.999999999985
12249,44567.999999999985
12250,44200.69999999998
12251,44295.79999999999
12252,44320.89999999999
12253,44309.399999999994
12254,44416.29999999998
12255,44193.89999999998
12256,44366.899999999994
12257,44372.799999999996
12258,44430.19999999999
12259,44252.1
12260,44351.299999999996
12261,44497.49999999999
12262,44094.99999999999
12263,44345.499999999985
12264,44407.69999999999
12265,44276.89999999999
12266,44360.299999999996
12267,44293.69999999999
12268,44333.299999999996
12269,44495.59999999999
12270,44224.59999999999
12271,44222.29999999999
12272,44308.999999999985
12273,44200.49999999998
12274,44381.999999999985
12275,44269.499999999985
12276,44227.699999999975
12277,44434.99999999998
12278,44253.69999999998
12279,44405.69999999998
12280,44286.39999999998
12281,44313.79999999999
12282,44400.29999999999
12283,44215.99999999999
12284,44412.999999999985
12285,44172.099999999984
12286,44377.99999999998
12287,44243.39999999999
12288,44355.99999999998
12289,44303.59999999998
12290,44511.99999999998
12291,44662.89999999998
12292,44539.89999999998
12293,44488.59999999998
12294,44201.19999999998
12295,44453.99999999998
12296,44205.99999999998
12297,44305.39999999998
12298,44310.49999999997
12299,44322.799999999974
12300,44225.89999999998
12301,44261.199999999975
12302,44327.79999999998
12303,44264.39999999997
12304,44284.299999999974
12305,44355.59999999998
12306,44292.09999999998
12307,44406.09999999996
12308,44413.49999999997
12309,44355.69999999997
12310,44550.99999999997
12311,44436.49999999997
12312,44413.79999999997
12313,44348.799999999974
12314,44331.89999999997
12315,44273.399999999965
12316,44453.799999999974
12317,44282.39999999997
12318,44461.39999999998
12319,44333.699999999975
12320,44252.799999999974
12321,44389.49999999998
12322,44252.49999999998
12323,44260.49999999998
12324,44410.59999999998
12325,44279.299999999974
12326,44397.89999999998
12327,44211.599999999984
12328,44478.999999999985
12329,44165.29999999998
12330,44396.99999999998
12331,44374.299999999974
12332,44479.29999999998
12333,44389.699999999975
12334,44354.29999999997
12335,44400.49999999997
12336,44244.799999999974
12337,44306.799999999974
12338,44253.699999999975
12339,44396.09999999997
12340,44259.99999999997
12341,44302.09999999997
12342,44487.19999999996
12343,44292.59999999997
12344,44425.999999999956
12345,44314.999999999956
12346,44454.999999999956
12347,44273.29999999996
12348,44481.799999999974
12349,44364.799999999974
12350,44247.49999999997
12351,44445.19999999996
12352,44152.29999999997
12353,44345.399999999965
12354,44471.29999999997
12355,44248.69999999997
12356,44493.99999999997
12357,44304.69999999997
12358,44527.39999999997
12359,44427.99999999997
12360,44369.39999999997
12361,44405.39999999997
12362,44541.99999999997
12363,44161.39999999997
12364,44284.299999999974
12365,44517.39999999997
12366,44146.59999999997
12367,44442.99999999998
12368,44289.89999999997
12369,44595.59999999998
12370,44537.799999999974
12371,44511.799999999974
12372,44210.99999999998
12373,44313.299999999974
12374,44403.49999999998
12375,44199.599999999984
12376,44338.89999999999
12377,44480.39999999998
12378,44197.39999999998
12379,44447.299999999996
12380,44443.299999999996
12381,44306.29999999999
12382,44307.99999999999
12383,44518.09999999999
12384,44261.99999999999
12385,44554.99999999999
12386,44420.1
12387,44535.99999999999
12388,44397.6
12389,44634.69999999999
